#id (do not edit)                ,enabled / disabled,caliber in mm,sub-name,country override (several),ship type override (several),"model, grade N","scaling, grade N","scaling, grade N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@name,enabled,#mm,subName,countries,shipTypes,model_1,scale_1,max_scale_1,weight_modifier_1,caliber_length_modifier_1,model_2,scale_2,max_scale_2,weight_modifier_2,caliber_length_modifier_2,model_3,scale_3,max_scale_3,weight_modifier_3,caliber_length_modifier_3,model_4,scale_4,max_scale_4,weight_modifier_4,caliber_length_modifier_4,model_5,scale_5,max_scale_5,weight_modifier_5,caliber_length_modifier_5,#,#2,#3,#4,#5,#6,#7,#8,#9,#10
gun_9_x2_alt_china,,229,gun_9_x2_alt,china,,maine_gun_254_x2_a,0.965,1.06,,1.03626943,maine_gun_254_x2_b,1.039,1.152,,0.962463908,dreadnought_gun_b_305_x2,0.863,0.944,,1.158748552,brooklyn_gun_152_x2,1.111,1.228,,0.900090009,brooklyn_gun_b_152_x2,1.111,1.228,,0.900090009,,,,,,,,,,
gun_9_x3_alt_china,,229,gun_9_x3_alt,china,,maine_gun_254_x3_a,0.965,1.06,,1.03626943,maine_gun_254_x3_b,1.039,1.152,,0.962463908,dreadnought_gun_b_305_x3,0.863,0.944,,1.158748552,brooklyn_gun_152_x3,1.111,1.228,,0.900090009,brooklyn_gun_b_152_x3,1.111,1.228,,0.900090009,,,,,,,,,,
gun_10_x2_alt_china,,254,gun_10_x2_alt,china,,maine_gun_254_x2_a,1.07,1.165,,0.934579439,maine_gun_254_x2_b,1.162,1.275,,0.860585198,dreadnought_gun_b_305_x2,0.954,1.035,,1.048218029,brooklyn_gun_152_x2,1.238,1.355,,0.807754443,brooklyn_gun_b_152_x2,1.238,1.355,,0.807754443,,,,,,,,,,
gun_10_x3_alt_china,,254,gun_10_x3_alt,china,,maine_gun_254_x3_a,1.07,1.165,,0.934579439,maine_gun_254_x3_b,1.162,1.275,,0.860585198,dreadnought_gun_b_305_x3,0.954,1.035,,1.048218029,brooklyn_gun_152_x3,1.238,1.355,,0.807754443,brooklyn_gun_b_152_x3,1.238,1.355,,0.807754443,,,,,,,,,,
gun_11_x2_alt_china,,279,gun_11_x2_alt,china,,maine_gun_254_x2_a,1.175,1.27,,0.85106383,maine_gun_254_x2_b,1.285,1.398,,0.778210117,dreadnought_gun_b_305_x2,1.045,1.126,,0.956937799,ussr_gun_406_x2,0.645,0.69,,1.550387597,ussr_gun_406_x2,0.645,0.69,,1.550387597,,,,,,,,,,
gun_11_x3_alt_china,,279,gun_11_x3_alt,china,,maine_gun_254_x3_a,1.175,1.27,,0.85106383,maine_gun_254_x3_b,1.285,1.398,,0.778210117,dreadnought_gun_b_305_x3,1.045,1.126,,0.956937799,ussr_gun_406_x3,0.645,0.69,,1.550387597,ussr_gun_406_x3,0.645,0.69,,1.550387597,,,,,,,,,,
gun_12_x2_alt_china,,305,gun_12_x2_alt,china,,maine_gun_254_x2_a,1.28,1.375,,0.78125,maine_gun_254_x2_b,1.408,1.521,,0.710227273,dreadnought_gun_b_305_x2,1.136,1.217,,0.88028169,ussr_gun_406_x2,0.695,0.74,,1.438848921,ussr_gun_406_x2,0.695,0.74,,1.438848921,,,,,,,,,,
gun_12_x3_alt_china,,305,gun_12_x3_alt,china,,maine_gun_254_x3_a,1.28,1.375,,0.78125,maine_gun_254_x3_b,1.408,1.521,,0.710227273,dreadnought_gun_b_305_x3,1.136,1.217,,0.88028169,ussr_gun_406_x3,0.695,0.74,,1.438848921,ussr_gun_406_x3,0.695,0.74,,1.438848921,,,,,,,,,,
gun_13_x2_alt_china,,330,gun_13_x2_alt,china,,maine_gun_254_x2_a,1.385,1.48,,0.722021661,ny_gun_210_x2,2.0365,2.171,,0.491038547,dreadnought_gun_b_305_x2,1.227,1.308,,0.814995925,ussr_gun_406_x2,0.745,0.79,,1.342281879,ussr_gun_406_x2,0.745,0.79,,1.342281879,,,,,,,,,,
gun_13_x3_alt_china,,330,gun_13_x3_alt,china,,maine_gun_254_x3_a,1.385,1.48,,0.722021661,ny_gun_210_x3,2.0365,2.171,,0.491038547,dreadnought_gun_b_305_x3,1.227,1.308,,0.814995925,ussr_gun_406_x3,0.745,0.79,,1.342281879,ussr_gun_406_x3,0.745,0.79,,1.342281879,,,,,,,,,,
gun_14_x2_alt_china,,356,gun_14_x2_alt,china,,maine_gun_254_x2_a,1.49,1.585,,0.67114094,ny_gun_210_x2,2.191,2.3255,,0.456412597,dreadnought_gun_b_305_x2,1.318,1.399,,0.758725341,ussr_gun_406_x2,0.795,0.84,,1.257861635,ussr_gun_406_x2,0.795,0.84,,1.257861635,,,,,,,,,,
gun_14_x3_alt_china,,356,gun_14_x3_alt,china,,maine_gun_254_x3_a,1.49,1.585,,0.67114094,ny_gun_210_x3,2.191,2.3255,,0.456412597,dreadnought_gun_b_305_x3,1.318,1.399,,0.758725341,ussr_gun_406_x3,0.795,0.84,,1.257861635,ussr_gun_406_x3,0.795,0.84,,1.257861635,,,,,,,,,,
gun_15_x2_alt_china,,381,gun_15_x2_alt,china,,maine_gun_254_x2_a,1.595,1.69,,0.626959248,ny_gun_210_x2,2.3455,2.48,,0.426348327,ny_gun_356_x2,1.409,1.49,,0.709723208,ussr_gun_406_x2,0.845,0.89,,1.183431953,ussr_gun_406_x2,0.845,0.89,,1.183431953,,,,,,,,,,
gun_15_x3_alt_china,,381,gun_15_x3_alt,china,,maine_gun_254_x3_a,1.595,1.69,,0.626959248,ny_gun_210_x3,2.3455,2.48,,0.426348327,ny_gun_356_x3,1.409,1.49,,0.709723208,ussr_gun_406_x3,0.845,0.89,,1.183431953,ussr_gun_406_x3,0.845,0.89,,1.183431953,,,,,,,,,,
gun_16_x2_alt_china,,406,gun_16_x2_alt,china,,maine_gun_254_x2_a,1.7,1.795,,0.588235294,ny_gun_210_x2,2.5,2.6345,,0.4,ny_gun_356_x2,1.5,1.581,,0.666666667,ussr_gun_406_x2,0.895,0.94,,1.117318436,ussr_gun_406_x2,0.895,0.94,,1.117318436,,,,,,,,,,
gun_16_x3_alt_china,,406,gun_16_x3_alt,china,,maine_gun_254_x3_a,1.7,1.795,,0.588235294,ny_gun_210_x3,2.5,2.6345,,0.4,ny_gun_356_x3,1.5,1.581,,0.666666667,ussr_gun_406_x3,0.895,0.94,,1.117318436,ussr_gun_406_x3,0.895,0.94,,1.117318436,,,,,,,,,,
gun_17_x2_alt_china,,432,gun_17_x2_alt,china,,ny_gun_210_x2,2.6545,2.789,,0.376718779,ny_gun_356_x2,1.591,1.672,,0.628535512,yamato_gun_460_x2,0.945,0.99,,1.058201058,yamato_gun_b_460_x2,0.945,0.99,,1.058201058,yamato_gun_b_460_x2,0.945,0.99,,1.058201058,,,,,,,,,,
gun_17_x3_alt_china,,432,gun_17_x3_alt,china,,ny_gun_210_x3,2.6545,2.789,,0.376718779,ny_gun_356_x3,1.591,1.672,,0.628535512,yamato_gun_460_x3,0.945,0.99,,1.058201058,yamato_gun_b_460_x3,0.945,0.99,,1.058201058,yamato_gun_b_460_x3,0.945,0.99,,1.058201058,,,,,,,,,,
gun_18_x2_alt_china,,457,gun_18_x2_alt,china,,ny_gun_210_x2,2.809,2.9435,,0.355998576,ny_gun_356_x2,1.682,1.763,,0.594530321,yamato_gun_460_x2,0.995,1.04,,1.005025126,yamato_gun_b_460_x2,0.995,1.04,,1.005025126,yamato_gun_b_460_x2,0.995,1.04,,1.005025126,,,,,,,,,,
gun_18_x3_alt_china,,457,gun_18_x3_alt,china,,ny_gun_210_x3,2.809,2.9435,,0.355998576,ny_gun_356_x3,1.682,1.763,,0.594530321,yamato_gun_460_x3,0.995,1.04,,1.005025126,yamato_gun_b_460_x3,0.995,1.04,,1.005025126,yamato_gun_b_460_x3,0.995,1.04,,1.005025126,,,,,,,,,,
gun_19_x2_alt_china,,483,gun_19_x2_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_19_x3_alt_china,,483,gun_19_x3_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_20_x2_alt_china,,508,gun_20_x2_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gun_20_x3_alt_china,,508,gun_20_x3_alt,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
###,,,###,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
